                nu      tot_opac
3847  8.083500e+01  9.490000e-21
3848  8.056600e+01  9.560000e-21
3849  8.029800e+01  9.630000e-21
3850  8.003100e+01  9.690000e-21
3851  7.976400e+01  9.760000e-21
3852  7.949900e+01  9.830000e-21
3853  7.923400e+01  9.900000e-21
3854  7.897100e+01  9.970000e-21
3855  7.870800e+01  1.000000e-20
3856  7.844600e+01  1.010000e-20
3857  7.818500e+01  1.020000e-20
3858  7.792500e+01  1.020000e-20
3859  7.766600e+01  1.030000e-20
3860  7.740700e+01  1.040000e-20
3861  7.715000e+01  1.050000e-20
3862  7.689300e+01  1.050000e-20
3863  7.663700e+01  1.060000e-20
3864  7.638200e+01  1.070000e-20
3865  7.612800e+01  1.080000e-20
3866  7.587500e+01  1.080000e-20
3867  7.562200e+01  1.090000e-20
3868  7.537000e+01  1.100000e-20
3869  7.512000e+01  1.110000e-20
3870  7.487000e+01  1.110000e-20
3871  7.462100e+01  1.120000e-20
3872  7.437200e+01  1.130000e-20
3873  7.412500e+01  1.140000e-20
3874  7.387800e+01  1.150000e-20
3875  7.363200e+01  1.150000e-20
3876  7.338700e+01  1.160000e-20
3877  7.314300e+01  1.170000e-20
3878  7.290000e+01  1.180000e-20
3879  7.265700e+01  1.190000e-20
3880  7.241500e+01  1.190000e-20
3881  7.217500e+01  1.200000e-20
3882  7.193400e+01  1.210000e-20
3883  7.169500e+01  1.220000e-20
3884  7.145600e+01  1.230000e-20
3885  7.121900e+01  1.240000e-20
3886  7.098200e+01  1.240000e-20
3887  7.074600e+01  1.250000e-20
3888  7.051000e+01  1.260000e-20
3889  7.027600e+01  1.270000e-20
3890  7.004200e+01  1.280000e-20
3891  6.980900e+01  1.290000e-20
3892  6.957600e+01  1.300000e-20
3893  6.934500e+01  1.310000e-20
3894  6.911400e+01  1.320000e-20
3895  6.888400e+01  1.320000e-20
3896  6.865500e+01  1.330000e-20
3897  6.842600e+01  1.340000e-20
3898  6.819900e+01  1.350000e-20
3899  6.797200e+01  1.360000e-20
3900  6.774600e+01  1.370000e-20
3901  6.752000e+01  1.380000e-20
3902  6.729600e+01  1.390000e-20
3903  6.707200e+01  1.400000e-20
3904  6.684900e+01  1.410000e-20
3905  6.662600e+01  1.420000e-20
3906  6.640400e+01  1.430000e-20
3907  6.618300e+01  1.440000e-20
3908  6.596300e+01  1.450000e-20
3909  6.574400e+01  1.460000e-20
3910  6.552500e+01  1.470000e-20
3911  6.530700e+01  1.480000e-20
3912  6.509000e+01  1.490000e-20
3913  6.487300e+01  1.500000e-20
3914  6.465700e+01  1.510000e-20
3915  6.444200e+01  1.520000e-20
3916  6.422800e+01  1.530000e-20
3917  6.401400e+01  1.540000e-20
3918  6.380100e+01  1.550000e-20
3919  6.358900e+01  1.560000e-20
3920  6.337700e+01  1.570000e-20
3921  6.316600e+01  1.590000e-20
3922  6.295600e+01  1.600000e-20
3923  6.274600e+01  1.610000e-20
3924  6.253800e+01  1.620000e-20
3925  6.233000e+01  1.630000e-20
3926  6.212200e+01  1.640000e-20
3927  6.191600e+01  1.650000e-20
3928  6.170900e+01  1.660000e-20
3929  6.150400e+01  1.670000e-20
3930  6.130000e+01  1.690000e-20
3931  6.109600e+01  1.700000e-20
3932  6.089200e+01  1.710000e-20
3933  6.069000e+01  1.720000e-20
3934  6.048800e+01  1.730000e-20
3935  6.028600e+01  1.750000e-20
3936  6.008600e+01  1.760000e-20
3937  5.988600e+01  1.770000e-20
3938  5.968700e+01  1.780000e-20
3939  5.948800e+01  1.790000e-20
3940  5.929000e+01  1.810000e-20
3941  5.909300e+01  1.820000e-20
3942  5.889600e+01  1.830000e-20
3943  5.870000e+01  1.840000e-20
3944  5.850500e+01  1.860000e-20
3945  5.831000e+01  1.870000e-20
3946  5.811600e+01  1.880000e-20
3947  5.792300e+01  1.890000e-20
3948  5.773000e+01  1.910000e-20
3949  5.753800e+01  1.920000e-20
3950  5.734700e+01  1.930000e-20
3951  5.715600e+01  1.950000e-20
3952  5.696600e+01  1.960000e-20
3953  5.677600e+01  1.970000e-20
3954  5.658700e+01  1.990000e-20
3955  5.639900e+01  2.000000e-20
3956  5.621100e+01  2.010000e-20
3957  5.602400e+01  2.030000e-20
3958  5.583800e+01  2.040000e-20
3959  5.565200e+01  2.050000e-20
3960  5.546700e+01  2.070000e-20
3961  5.528200e+01  2.080000e-20
3962  5.509800e+01  2.100000e-20
3963  5.491500e+01  2.110000e-20
3964  5.473200e+01  2.120000e-20
3965  5.455000e+01  2.140000e-20
3966  5.436800e+01  2.150000e-20
3967  5.418800e+01  2.170000e-20
3968  5.400700e+01  2.180000e-20
3969  5.382800e+01  2.200000e-20
3970  5.364800e+01  2.210000e-20
3971  5.347000e+01  2.230000e-20
3972  5.329200e+01  2.240000e-20
3973  5.311500e+01  2.260000e-20
3974  5.293800e+01  2.270000e-20
3975  5.276200e+01  2.290000e-20
3976  5.258600e+01  2.300000e-20
3977  5.241100e+01  2.320000e-20
3978  5.223700e+01  2.330000e-20
3979  5.206300e+01  2.350000e-20
3980  5.189000e+01  2.360000e-20
3981  5.171700e+01  2.380000e-20
3982  5.154500e+01  2.390000e-20
3983  5.137400e+01  2.410000e-20
3984  5.120300e+01  2.420000e-20
3985  5.103200e+01  2.440000e-20
3986  5.086200e+01  2.460000e-20
3987  5.069300e+01  2.470000e-20
3988  5.052500e+01  2.490000e-20
3989  5.035600e+01  2.500000e-20
3990  5.018900e+01  2.520000e-20
3991  5.002200e+01  2.540000e-20
3992  4.985500e+01  2.550000e-20
3993  4.969000e+01  2.570000e-20
3994  4.952400e+01  2.590000e-20
3995  4.935900e+01  2.600000e-20
3996  4.919500e+01  2.620000e-20
3997  4.903100e+01  2.640000e-20
3998  4.886800e+01  2.650000e-20
3999  4.870600e+01  2.670000e-20
4000  4.854400e+01  2.690000e-20
4001  4.838200e+01  2.700000e-20
4002  4.822100e+01  2.720000e-20
4003  4.806100e+01  2.740000e-20
4004  4.790100e+01  2.760000e-20
4005  4.774100e+01  2.770000e-20
4006  4.758300e+01  2.790000e-20
4007  4.742400e+01  2.810000e-20
4008  4.726600e+01  2.830000e-20
4009  4.710900e+01  2.840000e-20
4010  4.695200e+01  2.860000e-20
4011  4.679600e+01  2.880000e-20
4012  4.664000e+01  2.900000e-20
4013  4.648500e+01  2.920000e-20
4014  4.633100e+01  2.930000e-20
4015  4.617600e+01  2.950000e-20
4016  4.602300e+01  2.970000e-20
4017  4.587000e+01  2.990000e-20
4018  4.571700e+01  3.010000e-20
4019  4.556500e+01  3.030000e-20
4020  4.541300e+01  3.040000e-20
4021  4.526200e+01  3.060000e-20
4022  4.511200e+01  3.080000e-20
4023  4.496100e+01  3.100000e-20
4024  4.481200e+01  3.120000e-20
4025  4.466300e+01  3.140000e-20
4026  4.451400e+01  3.160000e-20
4027  4.436600e+01  3.180000e-20
4028  4.421800e+01  3.200000e-20
4029  4.407100e+01  3.210000e-20
4030  4.392500e+01  3.230000e-20
4031  4.377800e+01  3.250000e-20
4032  4.363300e+01  3.270000e-20
4033  4.348800e+01  3.290000e-20
4034  4.334300e+01  3.310000e-20
4035  4.319900e+01  3.330000e-20
4036  4.305500e+01  3.350000e-20
4037  4.291200e+01  3.370000e-20
4038  4.276900e+01  3.390000e-20
4039  4.262700e+01  3.410000e-20
4040  4.248500e+01  3.430000e-20
4041  4.234300e+01  3.450000e-20
4042  4.220200e+01  3.470000e-20
4043  4.206200e+01  3.490000e-20
4044  4.192200e+01  3.510000e-20
4045  4.178300e+01  3.530000e-20
4046  4.164400e+01  3.550000e-20
4047  4.150500e+01  3.570000e-20
4048  4.136700e+01  3.590000e-20
4049  4.122900e+01  3.610000e-20
4050  4.109200e+01  3.630000e-20
4051  4.095500e+01  3.650000e-20
4052  4.081900e+01  3.670000e-20
4053  4.068300e+01  3.700000e-20
4054  4.054800e+01  3.720000e-20
4055  4.041300e+01  3.740000e-20
4056  4.027800e+01  3.760000e-20
4057  4.014400e+01  3.780000e-20
4058  4.001100e+01  3.800000e-20
4059  3.987800e+01  3.820000e-20
4060  3.974500e+01  3.840000e-20
4061  3.961300e+01  3.860000e-20
4062  3.948100e+01  3.880000e-20
4063  3.935000e+01  3.910000e-20
4064  3.921900e+01  3.930000e-20
4065  3.908800e+01  3.950000e-20
4066  3.895800e+01  3.970000e-20
4067  3.882900e+01  3.990000e-20
4068  3.869900e+01  4.010000e-20
4069  3.857100e+01  4.030000e-20
4070  3.844200e+01  4.060000e-20
4071  3.831400e+01  4.080000e-20
4072  3.818700e+01  4.100000e-20
4073  3.806000e+01  4.120000e-20
4074  3.793300e+01  4.140000e-20
4075  3.780700e+01  4.170000e-20
4076  3.768100e+01  4.190000e-20
4077  3.755600e+01  4.210000e-20
4078  3.743100e+01  4.230000e-20
4079  3.730600e+01  4.250000e-20
4080  3.718200e+01  4.280000e-20
4081  3.705800e+01  4.300000e-20
4082  3.693500e+01  4.320000e-20
4083  3.681200e+01  4.340000e-20
4084  3.669000e+01  4.360000e-20
4085  3.656800e+01  4.390000e-20
4086  3.644600e+01  4.410000e-20
4087  3.632500e+01  4.430000e-20
4088  3.620400e+01  4.450000e-20
4089  3.608300e+01  4.480000e-20
4090  3.596300e+01  4.500000e-20
4091  3.584400e+01  4.520000e-20
4092  3.572400e+01  4.540000e-20
4093  3.560500e+01  4.570000e-20
4094  3.548700e+01  4.590000e-20
4095  3.536900e+01  4.610000e-20
4096  3.525100e+01  4.630000e-20
4097  3.513400e+01  4.660000e-20
4098  3.501700e+01  4.680000e-20
4099  3.490000e+01  4.700000e-20
4100  3.478400e+01  4.730000e-20
4101  3.466900e+01  4.750000e-20
4102  3.455300e+01  4.770000e-20
4103  3.443800e+01  4.790000e-20
4104  3.432400e+01  4.820000e-20
4105  3.420900e+01  4.840000e-20
4106  3.409600e+01  4.860000e-20
4107  3.398200e+01  4.890000e-20
4108  3.386900e+01  4.910000e-20
4109  3.375600e+01  4.930000e-20
4110  3.364400e+01  4.960000e-20
4111  3.353200e+01  4.980000e-20
4112  3.342100e+01  5.000000e-20
4113  3.330900e+01  5.030000e-20
4114  3.319900e+01  5.050000e-20
4115  3.308800e+01  5.070000e-20
4116  3.297800e+01  5.100000e-20
4117  3.286800e+01  5.120000e-20
4118  3.275900e+01  5.140000e-20
4119  3.265000e+01  5.170000e-20
4120  3.254100e+01  5.190000e-20
4121  3.243300e+01  5.210000e-20
4122  3.232500e+01  5.240000e-20
4123  3.221700e+01  5.260000e-20
4124  3.211000e+01  5.290000e-20
4125  3.200300e+01  5.310000e-20
4126  3.189700e+01  5.330000e-20
4127  3.179100e+01  5.360000e-20
4128  3.168500e+01  5.380000e-20
4129  3.158000e+01  5.410000e-20
4130  3.147400e+01  5.430000e-20
4131  3.137000e+01  5.450000e-20
4132  3.126500e+01  5.480000e-20
4133  3.116100e+01  5.500000e-20
4134  3.105800e+01  5.530000e-20
4135  3.095400e+01  5.550000e-20
4136  3.085100e+01  5.580000e-20
4137  3.074900e+01  5.600000e-20
4138  3.064600e+01  5.630000e-20
4139  3.054400e+01  5.650000e-20
4140  3.044300e+01  5.680000e-20
4141  3.034100e+01  5.700000e-20
4142  3.024000e+01  5.730000e-20
4143  3.014000e+01  5.750000e-20
4144  3.004000e+01  5.780000e-20
4145  2.994000e+01  5.800000e-20
4146  2.984000e+01  5.830000e-20
4147  2.974100e+01  5.850000e-20
4148  2.964200e+01  5.880000e-20
4149  2.954300e+01  5.900000e-20
4150  2.944500e+01  5.930000e-20
4151  2.934700e+01  5.960000e-20
4152  2.924900e+01  5.980000e-20
4153  2.915200e+01  6.010000e-20
4154  2.905500e+01  6.030000e-20
4155  2.895800e+01  6.060000e-20
4156  2.886200e+01  6.090000e-20
4157  2.876600e+01  6.110000e-20
4158  2.867000e+01  6.140000e-20
4159  2.857500e+01  6.170000e-20
4160  2.848000e+01  6.190000e-20
4161  2.838500e+01  6.220000e-20
4162  2.829000e+01  6.250000e-20
4163  2.819600e+01  6.270000e-20
4164  2.810200e+01  6.300000e-20
4165  2.800900e+01  6.330000e-20
4166  2.791600e+01  6.360000e-20
4167  2.782300e+01  6.380000e-20
4168  2.773000e+01  6.410000e-20
4169  2.763800e+01  6.440000e-20
4170  2.754600e+01  6.470000e-20
4171  2.745400e+01  6.500000e-20
4172  2.736300e+01  6.530000e-20
4173  2.727200e+01  6.560000e-20
4174  2.718100e+01  6.580000e-20
4175  2.709100e+01  6.610000e-20
4176  2.700100e+01  6.640000e-20
4177  2.691100e+01  6.670000e-20
4178  2.682100e+01  6.700000e-20
4179  2.673200e+01  6.730000e-20
4180  2.664300e+01  6.760000e-20
4181  2.655400e+01  6.790000e-20
4182  2.646600e+01  6.820000e-20
4183  2.637800e+01  6.860000e-20
4184  2.629000e+01  6.890000e-20
4185  2.620300e+01  6.920000e-20
4186  2.611600e+01  6.950000e-20
4187  2.602900e+01  6.980000e-20
4188  2.594200e+01  7.010000e-20
4189  2.585600e+01  7.050000e-20
4190  2.577000e+01  7.080000e-20
4191  2.568400e+01  7.110000e-20
4192  2.559800e+01  7.150000e-20
4193  2.551300e+01  7.180000e-20
4194  2.542800e+01  7.220000e-20
4195  2.534400e+01  7.250000e-20
4196  2.525900e+01  7.290000e-20
4197  2.517500e+01  7.320000e-20
4198  2.509200e+01  7.360000e-20
4199  2.500800e+01  7.390000e-20
4200  2.492500e+01  7.430000e-20
4201  2.484200e+01  7.470000e-20
4202  2.475900e+01  7.500000e-20
4203  2.467700e+01  7.540000e-20
4204  2.459500e+01  7.580000e-20
4205  2.451300e+01  7.620000e-20
4206  2.443100e+01  7.660000e-20
4207  2.435000e+01  7.700000e-20
4208  2.426900e+01  7.740000e-20
4209  2.418800e+01  7.780000e-20
4210  2.410800e+01  7.830000e-20
4211  2.402800e+01  7.870000e-20
4212  2.394800e+01  7.910000e-20
4213  2.386800e+01  7.960000e-20
4214  2.378900e+01  8.000000e-20
4215  2.370900e+01  8.040000e-20
4216  2.363100e+01  8.090000e-20
4217  2.355200e+01  8.130000e-20
4218  2.347400e+01  8.180000e-20
4219  2.339500e+01  8.220000e-20
4220  2.331800e+01  8.270000e-20
4221  2.324000e+01  8.310000e-20
4222  2.316300e+01  8.360000e-20
4223  2.308600e+01  8.410000e-20
4224  2.300900e+01  8.460000e-20
4225  2.293200e+01  8.520000e-20
4226  2.285600e+01  8.570000e-20
4227  2.278000e+01  8.620000e-20
4228  2.270400e+01  8.670000e-20
4229  2.262900e+01  8.720000e-20
4230  2.255300e+01  8.780000e-20
4231  2.247800e+01  8.830000e-20
4232  2.240300e+01  8.880000e-20
4233  2.232900e+01  8.940000e-20
4234  2.225500e+01  8.990000e-20
4235  2.218100e+01  9.050000e-20
4236  2.210700e+01  9.100000e-20
4237  2.203300e+01  9.160000e-20
4238  2.196000e+01  9.220000e-20
4239  2.188700e+01  9.270000e-20
4240  2.181400e+01  9.330000e-20
4241  2.174100e+01  9.390000e-20
4242  2.166900e+01  9.450000e-20
4243  2.159700e+01  9.510000e-20
4244  2.152500e+01  9.560000e-20
4245  2.145300e+01  9.620000e-20
4246  2.138200e+01  9.680000e-20
4247  2.131100e+01  9.750000e-20
4248  2.124000e+01  9.810000e-20
4249  2.116900e+01  9.870000e-20
4250  2.109900e+01  9.930000e-20
4251  2.102900e+01  9.990000e-20
4252  2.095900e+01  1.010000e-19
4253  2.088900e+01  1.010000e-19
4254  2.081900e+01  1.020000e-19
4255  2.075000e+01  1.020000e-19
4256  2.068100e+01  1.030000e-19
4257  2.061200e+01  1.040000e-19
4258  2.054400e+01  1.040000e-19
4259  2.047500e+01  1.050000e-19
4260  2.040700e+01  1.050000e-19
4261  2.033900e+01  1.060000e-19
4262  2.027200e+01  1.070000e-19
4263  2.020400e+01  1.070000e-19
4264  2.013700e+01  1.080000e-19
4265  2.007000e+01  1.080000e-19
4266  2.000300e+01  1.090000e-19
4267  1.993700e+01  1.100000e-19
4268  1.987000e+01  1.100000e-19
4269  1.980400e+01  1.110000e-19
4270  1.973800e+01  1.120000e-19
4271  1.967300e+01  1.120000e-19
4272  1.960700e+01  1.130000e-19
4273  1.954200e+01  1.130000e-19
4274  1.947700e+01  1.140000e-19
4275  1.941200e+01  1.140000e-19
4276  1.934800e+01  1.140000e-19
4277  1.928300e+01  1.150000e-19
4278  1.921900e+01  1.150000e-19
4279  1.915500e+01  1.160000e-19
4280  1.909100e+01  1.160000e-19
4281  1.902800e+01  1.160000e-19
4282  1.896400e+01  1.170000e-19
4283  1.890100e+01  1.170000e-19
4284  1.883800e+01  1.180000e-19
4285  1.877600e+01  1.180000e-19
4286  1.871300e+01  1.180000e-19
4287  1.865100e+01  1.190000e-19
4288  1.858900e+01  1.190000e-19
4289  1.852700e+01  1.190000e-19
4290  1.846500e+01  1.190000e-19
4291  1.840400e+01  1.190000e-19
4292  1.834300e+01  1.190000e-19
4293  1.828200e+01  1.190000e-19
4294  1.822100e+01  1.190000e-19
4295  1.816000e+01  1.190000e-19
4296  1.810000e+01  1.180000e-19
4297  1.804000e+01  1.180000e-19
4298  1.798000e+01  1.180000e-19
4299  1.792000e+01  1.180000e-19
4300  1.786000e+01  1.180000e-19
4301  1.780100e+01  1.170000e-19
4302  1.774100e+01  1.170000e-19
4303  1.768200e+01  1.170000e-19
4304  1.762400e+01  1.170000e-19
4305  1.756500e+01  1.160000e-19
4306  1.750700e+01  1.160000e-19
4307  1.744800e+01  1.160000e-19
4308  1.739000e+01  1.150000e-19
4309  1.733200e+01  1.140000e-19
4310  1.727500e+01  1.140000e-19
4311  1.721700e+01  1.130000e-19
4312  1.716000e+01  1.120000e-19
4313  1.710300e+01  1.120000e-19
4314  1.704600e+01  1.110000e-19
4315  1.698900e+01  1.100000e-19
4316  1.693300e+01  1.100000e-19
4317  1.687600e+01  1.090000e-19
4318  1.682000e+01  1.080000e-19
4319  1.676400e+01  1.080000e-19
4320  1.670800e+01  1.070000e-19
4321  1.665300e+01  1.060000e-19
4322  1.659700e+01  1.050000e-19
4323  1.654200e+01  1.050000e-19
4324  1.648700e+01  1.040000e-19
4325  1.643200e+01  1.030000e-19
4326  1.637800e+01  1.020000e-19
4327  1.632300e+01  1.020000e-19
4328  1.626900e+01  1.010000e-19
4329  1.621500e+01  9.990000e-20
4330  1.616100e+01  9.910000e-20
4331  1.610700e+01  9.830000e-20
4332  1.605300e+01  9.750000e-20
4333  1.600000e+01  9.670000e-20
4334  1.594700e+01  9.590000e-20
4335  1.589400e+01  9.510000e-20
4336  1.584100e+01  9.440000e-20
4337  1.578800e+01  9.360000e-20
4338  1.573600e+01  9.280000e-20
4339  1.568300e+01  9.200000e-20
4340  1.563100e+01  9.120000e-20
4341  1.557900e+01  9.050000e-20
4342  1.552700e+01  8.980000e-20
4343  1.547500e+01  8.920000e-20
4344  1.542400e+01  8.850000e-20
4345  1.537300e+01  8.790000e-20
4346  1.532100e+01  8.720000e-20
4347  1.527000e+01  8.660000e-20
4348  1.522000e+01  8.590000e-20
4349  1.516900e+01  8.530000e-20
4350  1.511900e+01  8.470000e-20
4351  1.506800e+01  8.400000e-20
4352  1.501800e+01  8.340000e-20
4353  1.496800e+01  8.280000e-20
4354  1.491800e+01  8.220000e-20
4355  1.486900e+01  8.160000e-20
4356  1.481900e+01  8.100000e-20
4357  1.477000e+01  8.040000e-20
4358  1.472100e+01  8.000000e-20
4359  1.467200e+01  7.980000e-20
4360  1.462300e+01  7.960000e-20
4361  1.457400e+01  7.950000e-20
4362  1.452600e+01  7.930000e-20
4363  1.447700e+01  7.910000e-20
4364  1.442900e+01  7.900000e-20
4365  1.438100e+01  7.880000e-20
4366  1.433300e+01  7.860000e-20
4367  1.428600e+01  7.850000e-20
4368  1.423800e+01  7.830000e-20
4369  1.419100e+01  7.820000e-20
4370  1.414400e+01  7.800000e-20
4371  1.409700e+01  7.790000e-20
4372  1.405000e+01  7.770000e-20
4373  1.400300e+01  7.760000e-20
4374  1.395600e+01  7.740000e-20
4375  1.391000e+01  7.770000e-20
4376  1.386400e+01  7.860000e-20
4377  1.381700e+01  7.960000e-20
4378  1.377100e+01  8.050000e-20
4379  1.372600e+01  8.140000e-20
4380  1.368000e+01  8.230000e-20
4381  1.363400e+01  8.320000e-20
4382  1.358900e+01  8.400000e-20
4383  1.354400e+01  8.490000e-20
4384  1.349900e+01  8.580000e-20
4385  1.345400e+01  8.660000e-20
4386  1.340900e+01  8.750000e-20
4387  1.336500e+01  8.830000e-20
4388  1.332000e+01  8.910000e-20
4389  1.327600e+01  9.000000e-20
4390  1.323200e+01  9.080000e-20
4391  1.318800e+01  9.160000e-20
4392  1.314400e+01  9.260000e-20
4393  1.310000e+01  9.420000e-20
4394  1.305600e+01  9.580000e-20
4395  1.301300e+01  9.740000e-20
4396  1.297000e+01  9.890000e-20
4397  1.292600e+01  1.010000e-19
4398  1.288300e+01  1.020000e-19
4399  1.284100e+01  1.040000e-19
4400  1.279800e+01  1.050000e-19
4401  1.275500e+01  1.070000e-19
4402  1.271300e+01  1.080000e-19
4403  1.267000e+01  1.100000e-19
4404  1.262800e+01  1.120000e-19
4405  1.258600e+01  1.130000e-19
4406  1.254400e+01  1.150000e-19
4407  1.250300e+01  1.160000e-19
4408  1.246100e+01  1.180000e-19
4409  1.242000e+01  1.200000e-19
4410  1.237800e+01  1.220000e-19
4411  1.233700e+01  1.240000e-19
4412  1.229600e+01  1.250000e-19
4413  1.225500e+01  1.270000e-19
4414  1.221400e+01  1.290000e-19
4415  1.217400e+01  1.310000e-19
4416  1.213300e+01  1.330000e-19
4417  1.209300e+01  1.350000e-19
4418  1.205300e+01  1.370000e-19
4419  1.201300e+01  1.390000e-19
4420  1.197300e+01  1.410000e-19
4421  1.193300e+01  1.430000e-19
4422  1.189300e+01  1.450000e-19
4423  1.185300e+01  1.480000e-19
4424  1.181400e+01  1.500000e-19
4425  1.177500e+01  1.520000e-19
4426  1.173500e+01  1.540000e-19
4427  1.169600e+01  1.560000e-19
4428  1.165800e+01  1.590000e-19
4429  1.161900e+01  1.610000e-19
4430  1.158000e+01  1.640000e-19
4431  1.154200e+01  1.660000e-19
4432  1.150300e+01  1.690000e-19
4433  1.146500e+01  1.710000e-19
4434  1.142700e+01  1.740000e-19
4435  1.138900e+01  1.760000e-19
4436  1.135100e+01  1.790000e-19
4437  1.131300e+01  1.820000e-19
4438  1.127500e+01  1.840000e-19
4439  1.123800e+01  1.870000e-19
4440  1.120000e+01  1.900000e-19
4441  1.116300e+01  1.930000e-19
4442  1.112600e+01  1.960000e-19
4443  1.108900e+01  1.980000e-19
4444  1.105200e+01  2.010000e-19
4445  1.101500e+01  2.040000e-19
4446  1.097900e+01  2.060000e-19
4447  1.094200e+01  2.090000e-19
4448  1.090600e+01  2.120000e-19
4449  1.086900e+01  2.150000e-19
4450  1.083300e+01  2.180000e-19
4451  1.079700e+01  2.200000e-19
4452  1.076100e+01  2.230000e-19
4453  1.072600e+01  2.260000e-19
4454  1.069000e+01  2.290000e-19
4455  1.065400e+01  2.320000e-19
4456  1.061900e+01  2.350000e-19
4457  1.058300e+01  2.380000e-19
4458  1.054800e+01  2.410000e-19
4459  1.051300e+01  2.450000e-19
4460  1.047800e+01  2.480000e-19
4461  1.044300e+01  2.500000e-19
4462  1.040900e+01  2.530000e-19
4463  1.037400e+01  2.550000e-19
4464  1.033900e+01  2.580000e-19
4465  1.030500e+01  2.600000e-19
4466  1.027100e+01  2.630000e-19
4467  1.023700e+01  2.650000e-19
4468  1.020300e+01  2.680000e-19
4469  1.016900e+01  2.700000e-19
4470  1.013500e+01  2.730000e-19
4471  1.010100e+01  2.750000e-19
4472  1.006700e+01  2.780000e-19
4473  1.003400e+01  2.810000e-19
4474  1.000100e+01  2.830000e-19
4475  9.967200e+00  2.860000e-19
4476  9.934100e+00  2.880000e-19
4477  9.901000e+00  2.910000e-19
4478  9.868100e+00  2.930000e-19
4479  9.835200e+00  2.940000e-19
4480  9.802500e+00  2.960000e-19
4481  9.769900e+00  2.970000e-19
4482  9.737400e+00  2.990000e-19
4483  9.705000e+00  3.000000e-19
4484  9.672700e+00  3.020000e-19
4485  9.640500e+00  3.030000e-19
4486  9.608400e+00  3.040000e-19
4487  9.576400e+00  3.050000e-19
4488  9.544600e+00  3.060000e-19
4489  9.512800e+00  3.070000e-19
4490  9.481200e+00  3.080000e-19
4491  9.449600e+00  3.090000e-19
4492  9.418200e+00  3.090000e-19
4493  9.386800e+00  3.100000e-19
4494  9.355600e+00  3.100000e-19
4495  9.324500e+00  3.060000e-19
4496  9.293500e+00  3.020000e-19
4497  9.262500e+00  2.970000e-19
4498  9.231700e+00  2.930000e-19
4499  9.201000e+00  2.880000e-19
4500  9.170400e+00  2.830000e-19
4501  9.139900e+00  2.780000e-19
4502  9.109400e+00  2.730000e-19
4503  9.079100e+00  2.680000e-19
4504  9.048900e+00  2.630000e-19
4505  9.018800e+00  2.570000e-19
4506  8.988800e+00  2.520000e-19
4507  8.958900e+00  2.470000e-19
4508  8.929100e+00  2.420000e-19
4509  8.899400e+00  2.360000e-19
4510  8.869800e+00  2.310000e-19
4511  8.840300e+00  2.250000e-19
4512  8.810800e+00  2.200000e-19
4513  8.781500e+00  2.150000e-19
4514  8.752300e+00  2.100000e-19
4515  8.723200e+00  2.040000e-19
4516  8.694200e+00  1.990000e-19
4517  8.665200e+00  1.940000e-19
4518  8.636400e+00  1.890000e-19
4519  8.607700e+00  1.840000e-19
4520  8.579000e+00  1.790000e-19
4521  8.550500e+00  1.740000e-19
4522  8.522000e+00  1.690000e-19
4523  8.493700e+00  1.650000e-19
4524  8.465400e+00  1.600000e-19
4525  8.437200e+00  1.550000e-19
4526  8.409200e+00  1.500000e-19
4527  8.381200e+00  1.450000e-19
4528  8.353300e+00  1.410000e-19
4529  8.325500e+00  1.370000e-19
4530  8.297800e+00  1.340000e-19
4531  8.270200e+00  1.310000e-19
4532  8.242700e+00  1.280000e-19
4533  8.215200e+00  1.250000e-19
4534  8.187900e+00  1.230000e-19
4535  8.160700e+00  1.200000e-19
4536  8.133500e+00  1.170000e-19
4537  8.106400e+00  1.140000e-19
4538  8.079500e+00  1.110000e-19
4539  8.052600e+00  1.080000e-19
4540  8.025800e+00  1.050000e-19
4541  7.999100e+00  1.030000e-19
4542  7.972500e+00  9.980000e-20
4543  7.945900e+00  9.700000e-20
4544  7.919500e+00  9.430000e-20
4545  7.893100e+00  9.150000e-20
4546  7.866900e+00  8.980000e-20
4547  7.840700e+00  8.840000e-20
4548  7.814600e+00  8.700000e-20
4549  7.788600e+00  8.560000e-20
4550  7.762700e+00  8.430000e-20
4551  7.736900e+00  8.290000e-20
4552  7.711100e+00  8.160000e-20
4553  7.685500e+00  8.020000e-20
4554  7.659900e+00  7.890000e-20
4555  7.634400e+00  7.750000e-20
4556  7.609000e+00  7.620000e-20
4557  7.583700e+00  7.490000e-20
4558  7.558400e+00  7.360000e-20
4559  7.533300e+00  7.230000e-20
4560  7.508200e+00  7.100000e-20
4561  7.483200e+00  6.970000e-20
4562  7.458300e+00  6.840000e-20
4563  7.433500e+00  6.770000e-20
4564  7.408800e+00  6.720000e-20
4565  7.384100e+00  6.670000e-20
4566  7.359600e+00  6.630000e-20
4567  7.335100e+00  6.580000e-20
4568  7.310700e+00  6.530000e-20
4569  7.286400e+00  6.490000e-20
4570  7.262100e+00  6.440000e-20
4571  7.237900e+00  6.400000e-20
4572  7.213900e+00  6.350000e-20
4573  7.189900e+00  6.310000e-20
4574  7.165900e+00  6.260000e-20
4575  7.142100e+00  6.220000e-20
4576  7.118300e+00  6.180000e-20
4577  7.094600e+00  6.130000e-20
4578  7.071000e+00  6.090000e-20
4579  7.047500e+00  6.050000e-20
4580  7.024100e+00  6.030000e-20
4581  7.000700e+00  6.030000e-20
4582  6.977400e+00  6.040000e-20
